ID,Date,Period,Site,Transect,Morphogroup,Family,Genus,Notes,
68Ck41,0022-06-07,1,Clark1,4,SB,Halictidae,Lasioglossum,,
69Ck41,0022-06-07,1,Clark1,4,SB,Halictidae,Lasioglossum,,
70Ck41,0022-06-07,1,Clark1,4,SB,Halictidae,Lasioglossum,,
72Ck41,0022-06-07,1,Clark1,4,SB,Halictidae,Lasioglossum,,
73Ck41,0022-06-07,1,Clark1,4,SB,Halictidae,Lasioglossum,,
74Ck41,0022-06-07,1,Clark1,4,SB,Halictidae,Lasioglossum,,
77Ck41,0022-06-07,1,Clark1,4,SB,Halictidae,Lasioglossum,,
3Span22,0022-07-06,2,Spangle,2,SB,Halictidae,Lasioglossum,,
4Span22,0022-07-06,2,Spangle,2,SB,Halictidae,Lasioglossum,,
5Span22,0022-07-06,2,Spangle,2,SB,Halictidae,Lasioglossum,,
2Span32,0022-07-06,2,Spangle,3,SB,Halictidae,Lasioglossum,,
8SH12,0022-07-08,2,Smoot ,1,SB,Halictidae,Lasioglossum,,
9SH12,0022-07-08,2,Smoot ,1,SB,Halictidae,Lasioglossum,,
3SH22,0022-07-08,2,Smoot ,2,SB,Halictidae,Lasioglossum,,
4SH22,0022-07-08,2,Smoot ,2,SB,Halictidae,Lasioglossum,,
5SH22,0022-07-08,2,Smoot ,2,GB,Halictidae,Lasioglossum,,
4SH31,0022-06-21,1,Smoot ,3,SB,Halictidae,Lasioglossum,,
6SH31,0022-06-21,1,Smoot ,3,SB,Halictidae,Lasioglossum,,
15SH31,0022-06-21,1,Smoot ,3,SB,Halictidae,Lasioglossum,,
17SH31,0022-06-21,1,Smoot ,3,SB,Halictidae,Lasioglossum,,
18SH31,0022-06-21,1,Smoot ,3,SB,Halictidae,Lasioglossum,,
23SH31,0022-06-21,1,Smoot ,3,SB,Halictidae,Lasioglossum,,
26SH31,0022-06-21,1,Smoot ,3,SB,Halictidae,Lasioglossum,,
29SH31,0022-06-21,1,Smoot ,3,SB,Halictidae,Lasioglossum,,
39SH31,0022-06-21,1,Smoot ,3,SB,Halictidae,Lasioglossum,,
40SH31,0022-06-21,1,Smoot ,3,SB,Halictidae,Lasioglossum,,
41SH31,0022-06-21,1,Smoot ,3,SB,Halictidae,Lasioglossum,,
42SH31,0022-06-21,1,Smoot ,3,SB,Halictidae,Lasioglossum,,
5SH41,0022-06-21,1,Smoot ,4,SB,Halictidae,Lasioglossum,,
6SH41,0022-06-21,1,Smoot ,4,SB,Halictidae,Lasioglossum,,
12SH41,0022-06-21,1,Smoot ,4,SB,Halictidae,Lasioglossum,,
16SH41,0022-06-21,1,Smoot ,4,SB,Halictidae,Lasioglossum,,
17SH41,0022-06-21,1,Smoot ,4,SB,Halictidae,Lasioglossum,,
21SH41,0022-06-21,1,Smoot ,4,SB,Halictidae,Lasioglossum,,
23SH41,0022-06-21,1,Smoot ,4,SB,Halictidae,Lasioglossum,,
25SH41,0022-06-21,1,Smoot ,4,SB,Halictidae,Lasioglossum,,
26SH41,0022-06-21,1,Smoot ,4,SB,Halictidae,Lasioglossum,,
2Hut12,0022-07-07,2,Hutchins,1,SB,Halictidae,Lasioglossum,,
3Hut12,0022-07-07,2,Hutchins,1,SB,Halictidae,Lasioglossum,,
4Hut12,0022-07-07,2,Hutchins,1,SB,Halictidae,Lasioglossum,,
5Hut12,0022-07-07,2,Hutchins,1,SB,Halictidae,Lasioglossum,,
6Hut12,0022-07-07,2,Hutchins,1,SB,Halictidae,Lasioglossum,,
7Hut12,0022-07-07,2,Hutchins,1,SB,Halictidae,Lasioglossum,,
8Hut12,0022-07-07,2,Hutchins,1,SB,Halictidae,Lasioglossum,,
9Hut12,0022-07-07,2,Hutchins,1,SB,Halictidae,Lasioglossum,"head missing, recovered",
10Hut12,0022-07-07,2,Hutchins,1,SB,Halictidae,Lasioglossum,"head missing, recovered",
11Hut12,0022-07-07,2,Hutchins,1,SB,Halictidae,Lasioglossum,"Abdomen missing, recovered",
1Hut22,0022-07-07,2,Hutchins,2,SB,Halictidae,Lasioglossum,,
2Hut22,0022-07-07,2,Hutchins,2,SB,Halictidae,Lasioglossum,,
3Hut22,0022-07-07,2,Hutchins,2,SB,Halictidae,Lasioglossum,,
4Hut22,0022-07-07,2,Hutchins,2,SB,Halictidae,Lasioglossum,,
5Hut22,0022-07-07,2,Hutchins,2,SB,Halictidae,Lasioglossum,,
6Hut22,0022-07-07,2,Hutchins,2,SB,Halictidae,Lasioglossum,,
7Hut22,0022-07-07,2,Hutchins,2,SB,Halictidae,Lasioglossum,,
9Hut22,0022-07-07,2,Hutchins,2,SB,Halictidae,Lasioglossum,"head missing, recovered",
10Hut22,0022-07-07,2,Hutchins,2,SB,Halictidae,Lasioglossum,"head missing, recovered",
11Hut22,0022-07-07,2,Hutchins,2,SB,Halictidae,Lasioglossum,"head missing, recovered",
2Hut32,0022-07-07,2,Hutchins,3,SB,Halictidae,Lasioglossum,,
3Hut32,0022-07-07,2,Hutchins,3,SB,Halictidae,Lasioglossum,,
4Hut32,0022-07-07,2,Hutchins,3,SB,Halictidae,Lasioglossum,,
5Hut32,0022-07-07,2,Hutchins,3,SB,Halictidae,Lasioglossum,,
6Hut32,0022-07-07,2,Hutchins,3,SB,Halictidae,Lasioglossum,,
7Hut32,0022-07-07,2,Hutchins,3,SB,Halictidae,Lasioglossum,,
8Hut32,0022-07-07,2,Hutchins,3,SB,Halictidae,Lasioglossum,,
11Hut32,0022-07-07,2,Hutchins,3,SB,Halictidae,Lasioglossum,,
12Hut32,0022-07-07,2,Hutchins,3,SB,Halictidae,Lasioglossum,,
13Hut32,0022-07-07,2,Hutchins,3,SB,Halictidae,Lasioglossum,,
14Hut32,0022-07-07,2,Hutchins,3,SB,Halictidae,Lasioglossum,,
15Hut32,0022-07-07,2,Hutchins,3,SB,Halictidae,Lasioglossum,,
16Hut32,0022-07-07,2,Hutchins,3,SB,Halictidae,Lasioglossum,,
17Hut32,0022-07-07,2,Hutchins,3,SB,Halictidae,Lasioglossum,,
1Hut42,0022-07-07,2,Hutchins,4,SB,Halictidae,Lasioglossum,,
2Hut42,0022-07-07,2,Hutchins,4,SB,Halictidae,Lasioglossum,,
3Hut42,0022-07-07,2,Hutchins,4,SB,Halictidae,Lasioglossum,,
4Hut42,0022-07-07,2,Hutchins,4,SB,Halictidae,Lasioglossum,,
5Hut42,0022-07-07,2,Hutchins,4,SB,Halictidae,Lasioglossum,,
6Hut42,0022-07-07,2,Hutchins,4,SB,Halictidae,Lasioglossum,,
7Hut42,0022-07-07,2,Hutchins,4,SB,Halictidae,Lasioglossum,,
8Hut42,0022-07-07,2,Hutchins,4,SB,Halictidae,Lasioglossum,,
9Hut42,0022-07-07,2,Hutchins,4,SB,Halictidae,Lasioglossum,,
10Hut42,0022-07-07,2,Hutchins,4,SB,Halictidae,Lasioglossum,,
14Hut42,0022-07-07,2,Hutchins,4,SB,Halictidae,Lasioglossum,,
15Hut42,0022-07-07,2,Hutchins,4,SB,Halictidae,Lasioglossum,,
16Hut42,0022-07-07,2,Hutchins,4,SB,Halictidae,Lasioglossum,,
17Hut42,0022-07-07,2,Hutchins,4,SB,Halictidae,Lasioglossum,,
18Hut42,0022-07-07,2,Hutchins,4,SB,Halictidae,Lasioglossum,,
19Hut42,0022-07-07,2,Hutchins,4,SB,Halictidae,Lasioglossum,,
20Hut42,0022-07-07,2,Hutchins,4,SB,Halictidae,Lasioglossum,,
21Hut42,0022-07-07,2,Hutchins,4,SB,Halictidae,Lasioglossum,head missing,
22Hut42,0022-07-07,2,Hutchins,4,SB,Halictidae,Lasioglossum,,
23Hut42,0022-07-07,2,Hutchins,4,SB,Halictidae,Lasioglossum,,
24Hut42,0022-07-07,2,Hutchins,4,SB,Halictidae,Lasioglossum,,
25Hut42,0022-07-07,2,Hutchins,4,SB,Halictidae,Lasioglossum,,
1Ck22,0022-06-28,2,Clark1,2,OLB,Megachilidae,Megachile,,
6Kam33,0022-07-19,3,Kamiak,3,SB,Megachilidae,Megachile,,
2Kam43,0022-07-19,3,Kamiak,4,OLB,Megachilidae,Megachile,,
30Chp33,0022-07-25,3,Chipman1,3,OLB,Megachilidae,Megachile,,
2Hut23,0022-07-20,3,Hutchins,2,SB,Megachilidae,Megachile,,
10Hut11,0022-06-22,1,Hutchins,1,OLB,Apidae,Melissodes,,
4Hut41,0022-06-22,1,Hutchins,4,OLB,Apidae,Melissodes,,
17Kam11,0022-06-15,1,Kamiak,1,OLB,Apidae,Melissodes,,
2Kam31,0022-06-15,1,Kamiak,3,OLB,Apidae,Melissodes,,
3Kam31,0022-06-15,1,Kamiak,3,OLB,Apidae,Melissodes,,
3Kam41,0022-06-15,1,Kamiak,4,OLB,Apidae,Melissodes,,
1Kam12,0022-06-30,2,Kamiak,1,OLB,Apidae,Melissodes,,
2Kam32,0022-06-30,2,Kamiak,3,OLB,Apidae,Melissodes,,
3Kam32,0022-06-30,2,Kamiak,3,OLB,Apidae,Melissodes,,
2SH22,0022-07-08,2,Smoot ,2,OLB,Apidae,Melissodes ,,
1SH31,0022-06-21,1,Smoot ,3,OLB,Apidae,Melissodes ,,
28SH41,0022-06-21,1,Smoot ,4,OLB,Apidae,Melissodes ,,
17Chpp41,0022-06-02,1,Chipman2,4,SB,Halictidae,Nomada,,
21Chpp41,0022-06-02,1,Chipman2,4,SB,Apidae,Nomada,,
37Chpp41,0022-06-02,1,Chipman2,4,SB,Apidae,Nomada,,
27Chpp31,0022-06-02,1,Chipman2,3,SB,Apidae,Nomada,,
9Chpp11,0022-06-02,1,Chipman2,1,SB,Apidae,Nomada,,
42Chpp21,0022-06-02,1,Chipman2,2,SB,Apidae,Nomada,,
2Chp21,0022-06-02,1,Chipman1,2,SB,Apidae,Nomada,,
7Chp31,0022-06-02,1,Chipman1,3,SB,Apidae,Nomada,,
1Chp41,0022-06-02,1,Chipman1,4,SB,Apidae,Nomada,,
3Chp41,0022-06-02,1,Chipman1,4,SB,Apidae,Nomada,,
1Ck12,0022-06-28,2,Clark1,1,OLB,Apidae,Nomada,,
1Ck32,0022-06-28,2,Clark1,3,SB,Apidae,Nomada,,
2Ck42,0022-06-28,2,Clark1,4,SB,Apidae,Nomada,,
1Aso11,0022-06-08,1,Asotin,1,SB,Apidae,Nomada,,
2Aso41,0022-06-08,1,Asotin,4,OLB,Apidae,Nomada,,
3Aso41,0022-06-08,1,Asotin,4,SB,Apidae,Nomada,,
6Aso41,0022-06-08,1,Asotin,4,SB,Apidae,Nomada,,
2Hut11,0022-06-22,1,Hutchins,1,SB,Apidae,Nomada,,
1Hut31,0022-06-22,1,Hutchins,3,OLB,Apidae,Nomada,,
2Hut31,0022-06-22,1,Hutchins,3,OLB,Apidae,Nomada,,
3Hut31,0022-06-22,1,Hutchins,3,SB,Apidae,Nomada,,
1Hut41,0022-06-22,1,Hutchins,4,OLB,Apidae,Nomada,,
2Hut41,0022-06-22,1,Hutchins,4,OLB,Apidae,Nomada,,
3Hut41,0022-06-22,1,Hutchins,4,OLB,Apidae,Nomada,,
1Ckk12,0022-06-27,2,Clark2,1,SB,Apidae,Nomada,,
2Ckk12,0022-06-27,2,Clark2,1,SB,Apidae,Nomada,,
1Ckk22,0022-06-27,2,Clark2,2,SB,Apidae,Nomada,,
2Ckk22,0022-06-27,2,Clark2,2,SB,Apidae,Nomada,,
1Kam43,0022-07-19,3,Kamiak,4,SB,Apidae,Nomada,,
1Kam11,0022-06-15,1,Kamiak,1,OLB,Apidae,Nomada,,
2Kam11,0022-06-15,1,Kamiak,1,OLB,Apidae,Nomada,,
3Kam11,0022-06-15,1,Kamiak,1,OLB,Apidae,Nomada,,
1Kam21,0022-06-15,1,Kamiak,2,OLB,Apidae,Nomada,,
1Kam41,0022-06-15,1,Kamiak,4,SB,Apidae,Nomada,,
2Kam41,0022-06-15,1,Kamiak,4,SB,Apidae,Nomada,"Head missing, recovered. Abdomen missing",
1Ckk11,0022-06-07,1,Clark2,1,SB,Apidae,Nomada,,
1Ckk21,0022-06-07,1,Clark2,2,SB,Apidae,Nomada,,
2Ckk21,0022-06-07,1,Clark2,2,SB,Apidae,Nomada,,
3Ckk21,0022-06-07,1,Clark2,2,SB,Apidae,Nomada,,
4Ckk21,0022-06-07,1,Clark2,2,SB,Apidae,Nomada,,
5Ckk21,0022-06-07,1,Clark2,2,SB,Apidae,Nomada,,
6Ckk21,0022-06-07,1,Clark2,2,OLB,Apidae,Nomada,,
7Ckk21,0022-06-07,1,Clark2,2,OLB,Apidae,Nomada,,
8Ckk21,0022-06-07,1,Clark2,2,OLB,Apidae,Nomada,,
9Ckk21,0022-06-07,1,Clark2,2,OLB,Apidae,Nomada,,
15Ckk21,0022-06-07,1,Clark2,2,SB,Apidae,Nomada,*Silas check. Keys out to nomada but looks like wasp,
1Ckk41,0022-06-07,1,Clark2,4,OLB,Apidae,Nomada,,
2Ckk41,0022-06-07,1,Clark2,4,SB,Apidae,Nomada,,
2SH33,0022-07-27,3,Smoot,3,OLB,Apidae,Nomada,,
2Ck13,0022-07-26,3,Clark1,1,OLB,Apidae,Nomada,,
2Hut33,0022-07-20,3,Hutchins,3,OLB,Apidae,Nomada,,
3Ckk43,0022-07-26,3,Clark2,4,OLB,Apidae,Nomada,,
3Aso33,0022-07-21,3,Asotin,3,SB,Apidae,Nomada,,
3Aso43,0022-07-21,3,Asotin,4,SB,Apidae,Nomada,,
4Aso43,0022-07-21,3,Asotin,4,SB,Apidae,Nomada,,
14Aso43,0022-07-21,3,Asotin,4,SB,Apidae,Nomada,,
3Kam12,0022-06-30,2,Kamiak,1,SB,Apidae,Nomada,,
3Kam22,0022-06-30,2,Kamiak,2,OLB,Apidae,Nomada,red,
4Kam22,0022-06-30,2,Kamiak,2,SB,Apidae,Nomada,red,
5Kam22,0022-06-30,2,Kamiak,2,SB,Apidae,Nomada,red,
5Kam32,0022-06-30,2,Kamiak,3,SB,Apidae,Nomada,,
1Kam42,0022-06-30,2,Kamiak,4,SB,Apidae,Nomada,,
1Ck41,0022-06-07,1,Clark1,4,OLB,Apidae,Nomada,,
2Ck41,0022-06-07,1,Clark1,4,OLB,Apidae,Nomada,,
3Ck41,0022-06-07,1,Clark1,4,SB,Apidae,Nomada,,
4Ck41,0022-06-07,1,Clark1,4,SB,Apidae,Nomada,,
5Ck41,0022-06-07,1,Clark1,4,SB,Apidae,Nomada,,
6Ck41,0022-06-07,1,Clark1,4,SB,Apidae,Nomada,,
7Ck41,0022-06-07,1,Clark1,4,SB,Apidae,Nomada,,
8Ck41,0022-06-07,1,Clark1,4,SB,Apidae,Nomada,,
21Ck41,0022-06-07,1,Clark1,4,SB,Apidae,Nomada,,
22Ck41,0022-06-07,1,Clark1,4,SB,Apidae,Nomada,,
23Ck42,0022-06-07,1,Clark1,4,SB,Apidae,Nomada,,
24Ck41,0022-06-07,1,Clark1,4,SB,Apidae,Nomada,,
1SH12,0022-07-08,2,Smoot ,1,SB,Apidae,Nomada,,
1SH22,0022-07-08,2,Smoot ,2,SB,Apidae,Nomada,,
1SH21,0022-06-21,1,Smoot ,2,OLB,Apidae,Nomada,,
2SH31,0022-06-21,1,Smoot ,3,OLB,Apidae,Nomada,,
31SH31,0022-06-21,1,Smoot ,3,OLB,Apidae,Nomada,abdomen missing,
1SH41,0022-06-21,1,Smoot ,4,SB,Apidae,Nomada,,
2SH41,0022-06-21,1,Smoot ,4,OLB,Apidae,Nomada,,
10SH41,0022-06-21,1,Smoot ,4,OLB,Apidae,Nomada,,
1Chpp32,0022-07-05,2,Chipman2,3,SB,Apidae,Nomada,,
2Plaz42,0022-07-06,2,Plaza,4,OLB,Halictidae,Nomia,,
3Plaz42,0022-07-06,2,Plaza,4,OLB,Halictidae,Nomia,,
38Chpp41,0022-06-02,1,Chipman2,4,SB,Megachilidae,Osmia,,
9Chpp31,0022-06-02,1,Chipman2,3,GB,Megachilidae,Osmia,,
4Aso41,0022-06-08,1,Asotin,4,GB,Megachilidae,Osmia,,
3Ckk12,0022-06-27,2,Clark2,1,GB,Megachilidae,Osmia,,
5Ckk22,0022-06-27,2,Clark2,2,GB,Megachilidae,Osmia,,
6Ckk32,0022-06-27,2,Clark2,3,GB,Megachilidae,Osmia,,
7Kam43,0022-07-19,3,Kamiak,4,OLB,Megachilidae,Osmia,,
1Kam31,0022-06-15,1,Kamiak,3,OLB,Megachilidae,Osmia,,
3Ckk11,0022-06-07,1,Clark2,1,GB,Megachilidae,Osmia,head missing,
6Ckk11,0022-06-07,1,Clark2,1,GB,Megachilidae,Osmia,,
14Ckk21,0022-06-07,1,Clark2,2,OLB,Megachilidae,Osmia,,
7Ckk41,0022-06-07,1,Clark2,4,OLB,Megachilidae,Osmia,,
1Chpp23,0022-07-25,3,Chipman2,2,SB,Megachilidae,Osmia,,
2Plaz21,0022-06-09,1,Plaza,2,GB,Megachilidae,Osmia,,
4Plaz21,0022-06-09,1,Plaza,2,SB,Megachilidae,Osmia,,
1Plaz31,0022-06-09,1,Plaza,3,SB,Megachilidae,Osmia,,
1Ckk33,0022-07-26,3,Clark2,3,GB,Megachilidae,Osmia,,
2Kam12,0022-06-30,2,Kamiak,1,SB,Megachilidae,Osmia,,
1Kam22,0022-06-30,2,Kamiak,2,OLB,Megachilidae,Osmia,,
4Kam32,0022-06-30,2,Kamiak,3,SB,Megachilidae,Osmia,,
4Ck11,0022-06-07,1,Clark1,1,SB,Megachilidae,Osmia,,
65Ck41,0022-06-07,1,Clark1,4,GB,Megachilidae,Osmia,,
2SH12,0022-07-08,2,Smoot ,1,SB,Megachilidae,Osmia,,
24SH41,0022-06-21,1,Smoot ,4,GB,Megachilidae,Osmia,,
44Chp33,0022-07-25,3,Chipman1,3,SB,Andrenidae,Panurginus,,
45Chp33,0022-07-25,3,Chipman1,3,SB,Andrenidae,Panurginus,,
7Plaz42,0022-07-06,2,Plaza,4,SB,Andrenidae,Panurginus,,
1Hut23,0022-07-20,3,Hutchins,2,OLB,Apidae,Peponapis,*Silas Check,
79Aso42,0022-06-29,2,Asotin,4,SB,Andrenidae,Perdita,,
1Span22,0022-07-06,2,Spangle,2,SB,Andrenidae,Perdita,,
2Span22,0022-07-06,2,Spangle,2,SB,Andrenidae,Perdita,,
1Plaz12,0022-07-06,2,Plaza,1,SB,Andrenidae,Perdita,,
1Plaz42,0022-07-06,2,Plaza,4,SB,Andrenidae,Perdita,,
5Kam11,0022-06-15,1,Kamiak,1,SB,Andrenidae,Protandrena,,
6Kam11,0022-06-15,1,Kamiak,1,SB,Andrenidae,Protandrena,,
7Kam11,0022-06-15,1,Kamiak,1,SB,Andrenidae,Protandrena,,
8Kam11,0022-06-15,1,Kamiak,1,SB,Andrenidae,Protandrena,,
9Kam11,0022-06-15,1,Kamiak,1,SB,Andrenidae,Protandrena,,
10Kam11,0022-06-15,1,Kamiak,1,SB,Andrenidae,Protandrena,,
11Kam11,0022-06-15,1,Kamiak,1,SB,Andrenidae,Protandrena,,
12Kam11,0022-06-15,1,Kamiak,1,SB,Andrenidae,Protandrena,,
14Kam11,0022-06-15,1,Kamiak,1,SB,Andrenidae,Protandrena,,
18Kam11,0022-06-15,1,Kamiak,1,SB,Andrenidae,Protandrena,Male,
19Kam11,0022-06-15,1,Kamiak,1,SB,Andrenidae,Protandrena,Male,
20Kam11,0022-06-15,1,Kamiak,1,SB,Andrenidae,Protandrena,head missing,
21Kam11,0022-06-15,1,Kamiak,1,SB,Andrenidae,Protandrena,,
26Kam11,0022-06-15,1,Kamiak,1,SB,Andrenidae,Protandrena,Missing head,
8Kam41,0022-06-15,1,Kamiak,4,SB,Andrenidae,Protandrena,Head missing,
78Aso42,0022-06-29,2,Asotin,4,SB,Andrenidae,Protandrena,,
55Ck41,0022-06-07,1,Clark1,4,OLB,Andrenidae,Protandrena,,
56Ck41,0022-06-07,1,Clark1,4,OLB,Andrenidae,Protandrena,,
76Ck41,0022-06-07,1,Clark1,4,SB,Andrenidae,Protandrena,,
25Chpp41,0022-06-02,1,Chipman2,4,SB,Halictidae,Sphecodes,,
2Ck32,0022-06-28,2,Clark1,3,SB,Halictidae,Sphecodes,,
5Aso41,0022-06-08,1,Asotin,4,SB,Halictidae,Sphecodes,,
3Ckk22,0022-06-27,2,Clark2,2,SB,Halictidae,Sphecodes,,
3Ckk32,0022-06-27,2,Clark2,3,SB,Halictidae,Sphecodes,,
3Hut33,0022-07-20,3,Hutchins,3,SB,Halictidae,Sphecodes,,
4Hut33,0022-07-20,3,Hutchins,3,SB,Halictidae,Sphecodes,,
1Kam32,0022-06-30,2,Kamiak,3,SB,Halictidae,Sphecodes,,
17Ck41,0022-06-07,1,Clark1,4,SB,Halictidae,Sphecodes,missing head,
18Ck41,0022-06-07,1,Clark1,4,SB,Halictidae,Sphecodes,,
19Ck41,0022-06-07,1,Clark1,4,SB,Halictidae,Sphecodes,,
20Ck41,0022-06-07,1,Clark1,4,SB,Halictidae,Sphecodes,,
7SH12,0022-07-08,2,Smoot ,1,SB,Halictidae,Sphecodes,,
25SH31,0022-06-21,1,Smoot ,3,SB,Halictidae,Sphecodes,,
43SH31,0022-06-21,1,Smoot ,3,SB,Halictidae,Sphecodes,,
8SH41,0022-06-21,1,Smoot ,4,SB,Halictidae,Sphecodes,,
15SH41,0022-06-21,1,Smoot ,4,SB,Halictidae,Sphecodes,,
1Hut32,0022-07-07,2,Hutchins,3,SB,Halictidae,Sphecodes,,
26Hut42,0022-07-07,2,Hutchins,4,SB,Halictidae,Sphecodes,,
