ID,date,period,site,transect,morphogroup,family,genus,Notes,week,land_type
5Hut23,0022-07-20,Post-Bloom,Hutchins,2,SB,Halictidae,Lasioglossum,,29,canola
1Hut33,0022-07-20,Post-Bloom,Hutchins,3,OLB,Andrenidae,Andrena,,29,canola
2Hut33,0022-07-20,Post-Bloom,Hutchins,3,OLB,Apidae,Nomada,,29,canola
3Hut33,0022-07-20,Post-Bloom,Hutchins,3,SB,Halictidae,Sphecodes,,29,canola
4Hut33,0022-07-20,Post-Bloom,Hutchins,3,SB,Halictidae,Sphecodes,,29,canola
5Hut33,0022-07-20,Post-Bloom,Hutchins,3,SB,Halictidae,Halictus,,29,canola
6Hut33,0022-07-20,Post-Bloom,Hutchins,3,SB,Halictidae,Halictus,,29,canola
7Hut33,0022-07-20,Post-Bloom,Hutchins,3,SB,Halictidae,Halictus,,29,canola
8Hut33,0022-07-20,Post-Bloom,Hutchins,3,SB,Halictidae,Lasioglossum,,29,canola
9Hut33,0022-07-20,Post-Bloom,Hutchins,3,SB,Halictidae,Lasioglossum,,29,canola
10Hut33,0022-07-20,Post-Bloom,Hutchins,3,SB,Halictidae,Lasioglossum,,29,canola
11Hut33,0022-07-20,Post-Bloom,Hutchins,3,SB,Halictidae,Lasioglossum,,29,canola
12Hut33,0022-07-20,Post-Bloom,Hutchins,3,SB,Halictidae,Halictus,,29,canola
13Hut33,0022-07-20,Post-Bloom,Hutchins,3,SB,Halictidae,Lasioglossum,,29,canola
14Hut33,0022-07-20,Post-Bloom,Hutchins,3,SB,Halictidae,Lasioglossum,,29,canola
15Hut33,0022-07-20,Post-Bloom,Hutchins,3,SB,Halictidae,Lasioglossum,,29,canola
16Hut33,0022-07-20,Post-Bloom,Hutchins,3,SB,Halictidae,Lasioglossum,,29,canola
17Hut33,0022-07-20,Post-Bloom,Hutchins,3,SB,Halictidae,Lasioglossum,,29,canola
18Hut33,0022-07-20,Post-Bloom,Hutchins,3,SB,Halictidae,Lasioglossum,,29,canola
19Hut33,0022-07-20,Post-Bloom,Hutchins,3,SB,Halictidae,Lasioglossum,,29,canola
20Hut33,0022-07-20,Post-Bloom,Hutchins,3,SB,Halictidae,Lasioglossum,,29,canola
21Hut33,0022-07-20,Post-Bloom,Hutchins,3,SB,Halictidae,Lasioglossum,Head missing, recovered,29,canola
22Hut33,0022-07-20,Post-Bloom,Hutchins,3,SB,Halictidae,Lasioglossum,,29,canola
23Hut33,0022-07-20,Post-Bloom,Hutchins,3,SB,Halictidae,Lasioglossum,,29,canola
24Hut33,0022-07-20,Post-Bloom,Hutchins,3,SB,Halictidae,Lasioglossum,,29,canola
1Hut43,0022-07-20,Post-Bloom,Hutchins,4,OLB,Andrenidae,Andrena,,29,canola
2Hut43,0022-07-20,Post-Bloom,Hutchins,4,SB,Halictidae,Lasioglossum,,29,canola
3Hut43,0022-07-20,Post-Bloom,Hutchins,4,SB,Halictidae,Lasioglossum,,29,canola
4Hut43,0022-07-20,Post-Bloom,Hutchins,4,SB,Halictidae,Halictus,,29,canola
5Hut43,0022-07-20,Post-Bloom,Hutchins,4,SB,Halictidae,Halictus,,29,canola
6Hut43,0022-07-20,Post-Bloom,Hutchins,4,SB,Halictidae,Lasioglossum,,29,canola
7Hut43,0022-07-20,Post-Bloom,Hutchins,4,SB,Halictidae,Halictus,,29,canola
8Hut43,0022-07-20,Post-Bloom,Hutchins,4,SB,Halictidae,Halictus,,29,canola
9Hut43,0022-07-20,Post-Bloom,Hutchins,4,SB,Halictidae,Halictus,,29,canola
10Hut43,0022-07-20,Post-Bloom,Hutchins,4,SB,Halictidae,Lasioglossum,,29,canola
2Plaz13,0022-08-02,Post-Bloom,Plaza,1,SB,Halictidae,Lasioglossum,,31,canola
3Plaz13,0022-08-02,Post-Bloom,Plaza,1,SB,Halictidae,Lasioglossum,,31,canola
4Plaz13,0022-08-02,Post-Bloom,Plaza,1,SB,Halictidae,Lasioglossum,,31,canola
5Plaz13,0022-08-02,Post-Bloom,Plaza,1,SB,Halictidae,Lasioglossum,,31,canola
6Plaz13,0022-08-02,Post-Bloom,Plaza,1,SB,Halictidae,Lasioglossum,,31,canola
8Plaz13,0022-08-02,Post-Bloom,Plaza,1,SB,Halictidae,Lasioglossum,,31,canola
9Plaz13,0022-08-02,Post-Bloom,Plaza,1,SB,Halictidae,Lasioglossum,,31,canola
10Plaz13,0022-08-02,Post-Bloom,Plaza,1,SB,Halictidae,Lasioglossum,,31,canola
2Plaz23,0022-08-02,Post-Bloom,Plaza,2,SB,Halictidae,Lasioglossum,,31,canola
3Plaz23,0022-08-02,Post-Bloom,Plaza,2,SB,Halictidae,Halictus,,31,canola
4Plaz23,0022-08-02,Post-Bloom,Plaza,2,SB,Halictidae,Lasioglossum,,31,canola
5Plaz23,0022-08-02,Post-Bloom,Plaza,2,SB,Halictidae,Lasioglossum,,31,canola
6Plaz23,0022-08-02,Post-Bloom,Plaza,2,SB,Halictidae,Lasioglossum,,31,canola
1Plaz33,0022-08-02,Post-Bloom,Plaza,3,SB,Megachilidae,Anthidium,sp: manicatum,31,canola
2Plaz33,0022-08-02,Post-Bloom,Plaza,3,SB,Halictidae,Halictus,,31,canola
3Plaz33,0022-08-02,Post-Bloom,Plaza,3,SB,Halictidae,Lasioglossum,,31,canola
4Plaz33,0022-08-02,Post-Bloom,Plaza,3,SB,Halictidae,Lasioglossum,,31,canola
1Plaz43,0022-08-02,Post-Bloom,Plaza,4,SB,Halictidae,Lasioglossum,,31,canola
2Plaz43,0022-08-02,Post-Bloom,Plaza,4,SB,Halictidae,Lasioglossum,Abodomen missing,31,canola
3Plaz43,0022-08-02,Post-Bloom,Plaza,4,SB,Halictidae,Lasioglossum,,31,canola
1Ckk13,0022-07-26,Post-Bloom,Clark2,1,SB,Halictidae,Lasioglossum,,30,canola
2Ckk13,0022-07-26,Post-Bloom,Clark2,1,SB,Halictidae,Lasioglossum,,30,canola
3Ckk13,0022-07-26,Post-Bloom,Clark2,1,SB,Halictidae,Halictus,,30,canola
4Ckk13,0022-07-26,Post-Bloom,Clark2,1,SB,Apidae,Ceratina,,30,canola
5Ckk13,0022-07-26,Post-Bloom,Clark2,1,SB,Megachilidae,Heriades,,30,canola
1Ckk23,0022-07-26,Post-Bloom,Clark2,2,SB,Megachilidae,Heriades,,30,canola
1Ckk33,0022-07-26,Post-Bloom,Clark2,3,GB,Megachilidae,Osmia,,30,canola
1Ckk43,0022-07-26,Post-Bloom,Clark2,4,SB,Colletidae,Hylaeus,,30,canola
2Ckk43,0022-07-26,Post-Bloom,Clark2,4,SB,Colletidae,Hylaeus,,30,canola
3Ckk43,0022-07-26,Post-Bloom,Clark2,4,OLB,Apidae,Nomada,,30,canola
4Ckk43,0022-07-26,Post-Bloom,Clark2,4,SB,Colletidae,Hylaeus,,30,canola
1Span13,0022-08-02,Post-Bloom,Spangle,1,SB,Halictidae,Halictus,,31,canola
2Span13,0022-08-02,Post-Bloom,Spangle,1,SB,Halictidae,Halictus,,31,canola
3Span13,0022-08-02,Post-Bloom,Spangle,1,SB,Halictidae,Halictus,,31,canola
4Span13,0022-08-02,Post-Bloom,Spangle,1,SB,Halictidae,Halictus,,31,canola
5Span13,0022-08-02,Post-Bloom,Spangle,1,SB,Halictidae,Halictus,,31,canola
6Span13,0022-08-02,Post-Bloom,Spangle,1,SB,Halictidae,Lasioglossum,,31,canola
7Span13,0022-08-02,Post-Bloom,Spangle,1,SB,Halictidae,Lasioglossum,,31,canola
8Span13,0022-08-02,Post-Bloom,Spangle,1,SB,Halictidae,Lasioglossum,,31,canola
9Span13,0022-08-02,Post-Bloom,Spangle,1,SB,Halictidae,Lasioglossum,,31,canola
10Span13,0022-08-02,Post-Bloom,Spangle,1,SB,Halictidae,Lasioglossum,,31,canola
1Span23,0022-08-02,Post-Bloom,Spangle,2,SB,Halictidae,Halictus,,31,canola
2Span23,0022-08-02,Post-Bloom,Spangle,2,SB,Halictidae,Halictus,,31,canola
3Span23,0022-08-02,Post-Bloom,Spangle,2,SB,Halictidae,Halictus,,31,canola
1Span33,0022-08-02,Post-Bloom,Spangle,3,BB,Apidae,Bombus,,31,canola
2Span33,0022-08-02,Post-Bloom,Spangle,3,OLB,Andrenidae,Andrena,,31,canola
3Span33,0022-08-02,Post-Bloom,Spangle,3,OLB,Andrenidae,Andrena,,31,canola
4Span33,0022-08-02,Post-Bloom,Spangle,3,OLB,Halictidae,Lasioglossum,,31,canola
5Span33,0022-08-02,Post-Bloom,Spangle,3,SB,Halictidae,Halictus,,31,canola
6Span33,0022-08-02,Post-Bloom,Spangle,3,SB,Halictidae,Lasioglossum,,31,canola
7Span33,0022-08-02,Post-Bloom,Spangle,3,SB,Halictidae,Lasioglossum,,31,canola
8Span33,0022-08-02,Post-Bloom,Spangle,3,SB,Halictidae,Lasioglossum,,31,canola
9Span33,0022-08-02,Post-Bloom,Spangle,3,SB,Halictidae,Lasioglossum,,31,canola
10Span33,0022-08-02,Post-Bloom,Spangle,3,SB,Halictidae,Lasioglossum,,31,canola
11Span33,0022-08-02,Post-Bloom,Spangle,3,SB,Halictidae,Lasioglossum,,31,canola
12Span33,0022-08-02,Post-Bloom,Spangle,3,SB,Halictidae,Lasioglossum,,31,canola
13Span33,0022-08-02,Post-Bloom,Spangle,3,SB,Halictidae,Lasioglossum,,31,canola
14Span33,0022-08-02,Post-Bloom,Spangle,3,SB,Halictidae,Halictus,,31,canola
15Span33,0022-08-02,Post-Bloom,Spangle,3,SB,Halictidae,Halictus,,31,canola
1Span43,0022-08-02,Post-Bloom,Spangle,4,SB,Halictidae,Lasioglossum,,31,canola
2Span43,0022-08-02,Post-Bloom,Spangle,4,SB,Halictidae,Lasioglossum,,31,canola
3Span43,0022-08-02,Post-Bloom,Spangle,4,SB,Halictidae,Lasioglossum,,31,canola
1Aso13,0022-07-21,Post-Bloom,Asotin,1,OLB,Andrenidae,Andrena,,29,canola
1Aso23,0022-07-21,Post-Bloom,Asotin,2,SB,Halictidae,Lasioglossum,,29,canola
2Aso23,0022-07-21,Post-Bloom,Asotin,2,SB,Halictidae,Lasioglossum,,29,canola
1Aso33,0022-07-21,Post-Bloom,Asotin,3,BB,Apidae,Bombus,,29,canola
2Aso33,0022-07-21,Post-Bloom,Asotin,3,BB,Apidae,Bombus,,29,canola
3Aso33,0022-07-21,Post-Bloom,Asotin,3,SB,Apidae,Nomada,,29,canola
4Aso33,0022-07-21,Post-Bloom,Asotin,3,SB,Halictidae,Lasioglossum,*Same as 3SH13,29,canola
5Aso33,0022-07-21,Post-Bloom,Asotin,3,SB,Halictidae,Lasioglossum,,29,canola
6Aso33,0022-07-21,Post-Bloom,Asotin,3,SB,Halictidae,Lasioglossum,,29,canola
7Aso33,0022-07-21,Post-Bloom,Asotin,3,SB,Halictidae,Lasioglossum,,29,canola
8Aso33,0022-07-21,Post-Bloom,Asotin,3,SB,Halictidae,Lasioglossum,,29,canola
9Aso33,0022-07-21,Post-Bloom,Asotin,3,SB,Halictidae,Lasioglossum,,29,canola
1Aso43,0022-07-21,Post-Bloom,Asotin,4,BB,Apidae,Bombus,,29,canola
2Aso43,0022-07-21,Post-Bloom,Asotin,4,BB,Apidae,Bombus,,29,canola
3Aso43,0022-07-21,Post-Bloom,Asotin,4,SB,Apidae,Nomada,,29,canola
4Aso43,0022-07-21,Post-Bloom,Asotin,4,SB,Apidae,Nomada,,29,canola
5Aso43,0022-07-21,Post-Bloom,Asotin,4,OLB,Andrenidae,Andrena,,29,canola
6Aso43,0022-07-21,Post-Bloom,Asotin,4,OLB,Andrenidae,Andrena,,29,canola
7Aso43,0022-07-21,Post-Bloom,Asotin,4,OLB,Andrenidae,Andrena,,29,canola
8Aso43,0022-07-21,Post-Bloom,Asotin,4,OLB,Andrenidae,Andrena,,29,canola
9Aso43,0022-07-21,Post-Bloom,Asotin,4,OLB,Andrenidae,Andrena,,29,canola
10Aso43,0022-07-21,Post-Bloom,Asotin,4,OLB,Andrenidae,Andrena,,29,canola
11Aso43,0022-07-21,Post-Bloom,Asotin,4,OLB,Andrenidae,Andrena,,29,canola
12Aso43,0022-07-21,Post-Bloom,Asotin,4,OLB,Andrenidae,Andrena,,29,canola
13Aso43,0022-07-21,Post-Bloom,Asotin,4,HB,Apidae,Apis,mellifera,29,canola
14Aso43,0022-07-21,Post-Bloom,Asotin,4,SB,Apidae,Nomada,,29,canola
15Aso43,0022-07-21,Post-Bloom,Asotin,4,SB,Andrenidae,Andrena,,29,canola
16Aso43,0022-07-21,Post-Bloom,Asotin,4,SB,Andrenidae,Andrena,,29,canola
17Aso43,0022-07-21,Post-Bloom,Asotin,4,SB,Andrenidae,Andrena,,29,canola
18Aso43,0022-07-21,Post-Bloom,Asotin,4,SB,Andrenidae,Andrena,,29,canola
19Aso43,0022-07-21,Post-Bloom,Asotin,4,SB,Andrenidae,Andrena,,29,canola
20Aso43,0022-07-21,Post-Bloom,Asotin,4,SB,Andrenidae,Andrena,,29,canola
21Aso43,0022-07-21,Post-Bloom,Asotin,4,SB,Andrenidae,Andrena,,29,canola
22Aso43,0022-07-21,Post-Bloom,Asotin,4,SB,Halictidae,Lasioglossum,,29,canola
23Aso43,0022-07-21,Post-Bloom,Asotin,4,SB,Halictidae,Lasioglossum,,29,canola
24Aso43,0022-07-21,Post-Bloom,Asotin,4,SB,Halictidae,Lasioglossum,,29,canola
25Aso43,0022-07-21,Post-Bloom,Asotin,4,SB,Halictidae,Lasioglossum,,29,canola
26Aso43,0022-07-21,Post-Bloom,Asotin,4,SB,Halictidae,Lasioglossum,,29,canola
27Aso43,0022-07-21,Post-Bloom,Asotin,4,SB,Halictidae,Lasioglossum,,29,canola
28Aso43,0022-07-21,Post-Bloom,Asotin,4,SB,Halictidae,Lasioglossum,,29,canola
29Aso43,0022-07-21,Post-Bloom,Asotin,4,SB,Halictidae,Lasioglossum,,29,canola
30Aso43,0022-07-21,Post-Bloom,Asotin,4,SB,Halictidae,Lasioglossum,,29,canola
31Aso43,0022-07-21,Post-Bloom,Asotin,4,SB,Halictidae,Lasioglossum,,29,canola
32Aso43,0022-07-21,Post-Bloom,Asotin,4,SB,Halictidae,Lasioglossum,,29,canola
33Aso43,0022-07-21,Post-Bloom,Asotin,4,SB,Halictidae,Lasioglossum,,29,canola
34Aso43,0022-07-21,Post-Bloom,Asotin,4,SB,Halictidae,Lasioglossum,,29,canola
35Aso43,0022-07-21,Post-Bloom,Asotin,4,SB,Halictidae,Lasioglossum,,29,canola
36Aso43,0022-07-21,Post-Bloom,Asotin,4,SB,Halictidae,Lasioglossum,,29,canola
37Aso43,0022-07-21,Post-Bloom,Asotin,4,SB,Halictidae,Lasioglossum,,29,canola
1Chp12,0022-07-05,Peak-Bloom,Chipman1,1,HB,Apidae,Apis,mellifera,27,canola
2Chp12,0022-07-05,Peak-Bloom,Chipman1,1,SB,Andrenidae,Andrena,,27,canola
3Chp12,0022-07-05,Peak-Bloom,Chipman1,1,SB,Apidae,Ceratina,,27,canola
4Chp12,0022-07-05,Peak-Bloom,Chipman1,1,SB,Apidae,Ceratina,,27,canola
5Chp12,0022-07-05,Peak-Bloom,Chipman1,1,SB,Halictidae,Halictus,,27,canola
6Chp12,0022-07-05,Peak-Bloom,Chipman1,1,SB,Colletidae,Colletes,,27,canola
7Chp12,0022-07-05,Peak-Bloom,Chipman1,1,SB,Apidae,Ceratina,,27,canola
8Chp12,0022-07-05,Peak-Bloom,Chipman1,1,SB,Halictidae,Lasioglossum,,27,canola
9Chp12,0022-07-05,Peak-Bloom,Chipman1,1,SB,Halictidae,Halictus,Abodomen missing,27,canola
1Chp32,0022-07-05,Peak-Bloom,Chipman1,3,HB,Apidae,Apis,mellifera,27,canola
2Chp32,0022-07-05,Peak-Bloom,Chipman1,3,HB,Apidae,Apis,mellifera,27,canola
3Chp32,0022-07-05,Peak-Bloom,Chipman1,3,HB,Apidae,Apis,mellifera,27,canola
4Chp32,0022-07-05,Peak-Bloom,Chipman1,3,HB,Apidae,Apis,mellifera,27,canola
5Chp32,0022-07-05,Peak-Bloom,Chipman1,3,SB,Apidae,Ceratina,,27,canola
6Chp32,0022-07-05,Peak-Bloom,Chipman1,3,SB,Apidae,Ceratina,,27,canola
7Chp32,0022-07-05,Peak-Bloom,Chipman1,3,SB,Apidae,Ceratina,,27,canola
8Chp32,0022-07-05,Peak-Bloom,Chipman1,3,SB,Apidae,Ceratina,,27,canola
9Chp32,0022-07-05,Peak-Bloom,Chipman1,3,SB,Apidae,Ceratina,,27,canola
10Chp32,0022-07-05,Peak-Bloom,Chipman1,3,SB,Apidae,Ceratina,,27,canola
11Chp32,0022-07-05,Peak-Bloom,Chipman1,3,OLB,Andrenidae,Andrena,,27,canola
12Chp32,0022-07-05,Peak-Bloom,Chipman1,3,OLB,Andrenidae,Andrena,,27,canola
13Chp32,0022-07-05,Peak-Bloom,Chipman1,3,SB,Halictidae,Lasioglossum,,27,canola
14Chp32,0022-07-05,Peak-Bloom,Chipman1,3,SB,Andrenidae,Andrena,,27,canola
15Chp32,0022-07-05,Peak-Bloom,Chipman1,3,SB,Andrenidae,Andrena,,27,canola
16Chp32,0022-07-05,Peak-Bloom,Chipman1,3,SB,Andrenidae,Andrena,,27,canola
17Chp32,0022-07-05,Peak-Bloom,Chipman1,3,SB,Andrenidae,Andrena,,27,canola
1Chp42,0022-07-05,Peak-Bloom,Chipman1,4,OLB,Andrenidae,Andrena,,27,canola
2Chp42,0022-07-05,Peak-Bloom,Chipman1,4,HB,Apidae,Apis,mellifera,27,canola
3Chp42,0022-07-05,Peak-Bloom,Chipman1,4,HB,Apidae,Apis,mellifera,27,canola
4Chp42,0022-07-05,Peak-Bloom,Chipman1,4,BB,Apidae,Bombus,,27,canola
5Chp42,0022-07-05,Peak-Bloom,Chipman1,4,SB,Apidae,Ceratina,,27,canola
6Chp42,0022-07-05,Peak-Bloom,Chipman1,4,SB,Apidae,Ceratina,,27,canola
7Chp42,0022-07-05,Peak-Bloom,Chipman1,4,SB,Apidae,Ceratina,,27,canola
8Chp42,0022-07-05,Peak-Bloom,Chipman1,4,SB,Apidae,Ceratina,,27,canola
9Chp42,0022-07-05,Peak-Bloom,Chipman1,4,SB,Apidae,Ceratina,,27,canola
10Chp42,0022-07-05,Peak-Bloom,Chipman1,4,SB,Apidae,Ceratina,,27,canola
11Chp42,0022-07-05,Peak-Bloom,Chipman1,4,OLB,Andrenidae,Andrena,,27,canola
12Chp42,0022-07-05,Peak-Bloom,Chipman1,4,OLB,Andrenidae,Andrena,,27,canola
13Chp42,0022-07-05,Peak-Bloom,Chipman1,4,SB,Andrenidae,Andrena,,27,canola
14Chp42,0022-07-05,Peak-Bloom,Chipman1,4,SB,Andrenidae,Andrena,,27,canola
15Chp42,0022-07-05,Peak-Bloom,Chipman1,4,SB,Andrenidae,Andrena,,27,canola
16Chp42,0022-07-05,Peak-Bloom,Chipman1,4,SB,Andrenidae,Andrena,,27,canola
1Kam12,0022-06-30,Peak-Bloom,Kamiak,1,OLB,Apidae,Melissodes,,26,canola
2Kam12,0022-06-30,Peak-Bloom,Kamiak,1,SB,Megachilidae,Osmia,,26,canola
3Kam12,0022-06-30,Peak-Bloom,Kamiak,1,SB,Apidae,Nomada,,26,canola
4Kam12,0022-06-30,Peak-Bloom,Kamiak,1,OLB,Colletidae,Colletes,,26,canola
5Kam12,0022-06-30,Peak-Bloom,Kamiak,1,OLB,Andrenidae,Andrena,,26,canola
6Kam12,0022-06-30,Peak-Bloom,Kamiak,1,OLB,Halictidae,Lasioglossum,,26,canola
7Kam12,0022-06-30,Peak-Bloom,Kamiak,1,SB,Halictidae,Dufourea,,26,canola
8Kam12,0022-06-30,Peak-Bloom,Kamiak,1,SB,Halictidae,Lasioglossum,,26,canola
9Kam12,0022-06-30,Peak-Bloom,Kamiak,1,SB,Halictidae,Dufourea,,26,canola
10Kam12,0022-06-30,Peak-Bloom,Kamiak,1,SB,Halictidae,Dufourea,,26,canola
1Kam22,0022-06-30,Peak-Bloom,Kamiak,2,OLB,Megachilidae,Osmia,,26,canola
2Kam22,0022-06-30,Peak-Bloom,Kamiak,2,OLB,Andrenidae,Andrena,,26,canola
3Kam22,0022-06-30,Peak-Bloom,Kamiak,2,OLB,Apidae,Nomada,red,26,canola
4Kam22,0022-06-30,Peak-Bloom,Kamiak,2,SB,Apidae,Nomada,red,26,canola
5Kam22,0022-06-30,Peak-Bloom,Kamiak,2,SB,Apidae,Nomada,red,26,canola
6Kam22,0022-06-30,Peak-Bloom,Kamiak,2,OLB,Andrenidae,Andrena,,26,canola
7Kam22,0022-06-30,Peak-Bloom,Kamiak,2,OLB,Andrenidae,Andrena,,26,canola
8Kam22,0022-06-30,Peak-Bloom,Kamiak,2,OLB,Andrenidae,Andrena,,26,canola
9Kam22,0022-06-30,Peak-Bloom,Kamiak,2,OLB,Andrenidae,Andrena,,26,canola
10Kam22,0022-06-30,Peak-Bloom,Kamiak,2,OLB,Andrenidae,Andrena,,26,canola
11Kam22,0022-06-30,Peak-Bloom,Kamiak,2,OLB,Halictidae,Lasioglossum,,26,canola
12Kam22,0022-06-30,Peak-Bloom,Kamiak,2,OLB,Halictidae,Lasioglossum,,26,canola
13Kam22,0022-06-30,Peak-Bloom,Kamiak,2,OLB,Colletidae,Colletes,,26,canola
14Kam22,0022-06-30,Peak-Bloom,Kamiak,2,SB,Halictidae,Lasioglossum,,26,canola
15Kam22,0022-06-30,Peak-Bloom,Kamiak,2,SB,Halictidae,Lasioglossum,,26,canola
16Kam22,0022-06-30,Peak-Bloom,Kamiak,2,SB,Halictidae,Lasioglossum,,26,canola
17Kam22,0022-06-30,Peak-Bloom,Kamiak,2,SB,Halictidae,Lasioglossum,,26,canola
18Kam22,0022-06-30,Peak-Bloom,Kamiak,2,SB,Halictidae,Dufourea,,26,canola
