ID,date,period,site,transect,morphogroup,family,genus,Notes,week,land_type
63Ck41,0022-06-07,Pre-Bloom,Clark1,4,GB,Halictidae,Lasioglossum,,23,canola
64Ck41,0022-06-07,Pre-Bloom,Clark1,4,SB,Halictidae,Lasioglossum,,23,canola
65Ck41,0022-06-07,Pre-Bloom,Clark1,4,GB,Megachilidae,Osmia,,23,canola
66Ck41,0022-06-07,Pre-Bloom,Clark1,4,SB,Halictidae,Lasioglossum,,23,canola
67Ck41,0022-06-07,Pre-Bloom,Clark1,4,SB,Halictidae,Lasioglossum,,23,canola
68Ck41,0022-06-07,Pre-Bloom,Clark1,4,SB,Halictidae,Lasioglossum,,23,canola
69Ck41,0022-06-07,Pre-Bloom,Clark1,4,SB,Halictidae,Lasioglossum,,23,canola
70Ck41,0022-06-07,Pre-Bloom,Clark1,4,SB,Halictidae,Lasioglossum,,23,canola
71Ck41,0022-06-07,Pre-Bloom,Clark1,4,SB,Andrenidae,Andrena,,23,canola
72Ck41,0022-06-07,Pre-Bloom,Clark1,4,SB,Halictidae,Lasioglossum,,23,canola
73Ck41,0022-06-07,Pre-Bloom,Clark1,4,SB,Halictidae,Lasioglossum,,23,canola
74Ck41,0022-06-07,Pre-Bloom,Clark1,4,SB,Halictidae,Lasioglossum,,23,canola
75Ck41,0022-06-07,Pre-Bloom,Clark1,4,SB,Halictidae,Halictus,,23,canola
76Ck41,0022-06-07,Pre-Bloom,Clark1,4,SB,Andrenidae,Protandrena,,23,canola
77Ck41,0022-06-07,Pre-Bloom,Clark1,4,SB,Halictidae,Lasioglossum,,23,canola
78Ck41,0022-06-07,Pre-Bloom,Clark1,4,SB,Halictidae,Halictus,,23,canola
1Span12,0022-07-06,Peak-Bloom,Spangle,1,OLB,Halictidae,Halictus,,27,canola
1Span22,0022-07-06,Peak-Bloom,Spangle,2,SB,Andrenidae,Perdita,,27,canola
2Span22,0022-07-06,Peak-Bloom,Spangle,2,SB,Andrenidae,Perdita,,27,canola
3Span22,0022-07-06,Peak-Bloom,Spangle,2,SB,Halictidae,Lasioglossum,,27,canola
4Span22,0022-07-06,Peak-Bloom,Spangle,2,SB,Halictidae,Lasioglossum,,27,canola
5Span22,0022-07-06,Peak-Bloom,Spangle,2,SB,Halictidae,Lasioglossum,,27,canola
1Span32,0022-07-06,Peak-Bloom,Spangle,3,SB,Colletidae,Hylaeus,,27,canola
2Span32,0022-07-06,Peak-Bloom,Spangle,3,SB,Halictidae,Lasioglossum,,27,canola
1Span42,0022-07-06,Peak-Bloom,Spangle,4,SB,Colletidae,Hylaeus,,27,canola
1SH12,0022-07-08,Peak-Bloom,Smoot,1,SB,Apidae,Nomada,,27,canola
2SH12,0022-07-08,Peak-Bloom,Smoot,1,SB,Megachilidae,Osmia,,27,canola
3SH12,0022-07-08,Peak-Bloom,Smoot,1,GB,Halictidae,Agapostemon,,27,canola
4SH12,0022-07-08,Peak-Bloom,Smoot,1,OLB,Halictidae,Halictus,,27,canola
5SH12,0022-07-08,Peak-Bloom,Smoot,1,OLB,Halictidae,Halictus,,27,canola
6SH12,0022-07-08,Peak-Bloom,Smoot,1,OLB,Andrenidae,Andrena,,27,canola
7SH12,0022-07-08,Peak-Bloom,Smoot,1,SB,Halictidae,Sphecodes,,27,canola
8SH12,0022-07-08,Peak-Bloom,Smoot,1,SB,Halictidae,Lasioglossum,,27,canola
9SH12,0022-07-08,Peak-Bloom,Smoot,1,SB,Halictidae,Lasioglossum,,27,canola
1SH22,0022-07-08,Peak-Bloom,Smoot,2,SB,Apidae,Nomada,,27,canola
2SH22,0022-07-08,Peak-Bloom,Smoot,2,OLB,Apidae,Melissodes,,27,canola
3SH22,0022-07-08,Peak-Bloom,Smoot,2,SB,Halictidae,Lasioglossum,,27,canola
4SH22,0022-07-08,Peak-Bloom,Smoot,2,SB,Halictidae,Lasioglossum,,27,canola
5SH22,0022-07-08,Peak-Bloom,Smoot,2,GB,Halictidae,Lasioglossum,,27,canola
6SH22,0022-07-08,Peak-Bloom,Smoot,2,OLB,Halictidae,Halictus,,27,canola
7SH22,0022-07-08,Peak-Bloom,Smoot,2,OLB,Halictidae,Halictus,,27,canola
1SH32,0022-07-08,Peak-Bloom,Smoot,3,OLB,Andrenidae,Andrena,,27,canola
2SH32,0022-07-08,Peak-Bloom,Smoot,3,OLB,Andrenidae,Andrena,,27,canola
3SH32,0022-07-08,Peak-Bloom,Smoot,3,OLB,Halictidae,Halictus,,27,canola
4SH32,0022-07-08,Peak-Bloom,Smoot,3,OLB,Andrenidae,Andrena,,27,canola
1Plaz12,0022-07-06,Peak-Bloom,Plaza,1,SB,Andrenidae,Perdita,,27,canola
1Plaz42,0022-07-06,Peak-Bloom,Plaza,4,SB,Andrenidae,Perdita,,27,canola
2Plaz42,0022-07-06,Peak-Bloom,Plaza,4,OLB,Halictidae,Nomia,,27,canola
3Plaz42,0022-07-06,Peak-Bloom,Plaza,4,OLB,Halictidae,Nomia,,27,canola
4Plaz42,0022-07-06,Peak-Bloom,Plaza,4,SB,Colletidae,Hylaeus,,27,canola
5Plaz42,0022-07-06,Peak-Bloom,Plaza,4,OLB,Halictidae,Halictus,,27,canola
6Plaz42,0022-07-06,Peak-Bloom,Plaza,4,OLB,Halictidae,Halictus,,27,canola
7Plaz42,0022-07-06,Peak-Bloom,Plaza,4,SB,Andrenidae,Panurginus,,27,canola
1SH11,0022-06-21,Pre-Bloom,Smoot,1,SB,Halictidae,Halictus,,25,canola
1SH21,0022-06-21,Pre-Bloom,Smoot,2,OLB,Apidae,Nomada,,25,canola
2SH21,0022-06-21,Pre-Bloom,Smoot,2,OLB,Andrenidae,Andrena,,25,canola
3SH21,0022-06-21,Pre-Bloom,Smoot,2,SB,Apidae,Ceratina,,25,canola
4SH21,0022-06-21,Pre-Bloom,Smoot,2,SB,Apidae,Ceratina,,25,canola
5SH21,0022-06-21,Pre-Bloom,Smoot,2,SB,Apidae,Ceratina,,25,canola
6SH21,0022-06-21,Pre-Bloom,Smoot,2,SB,Halictidae,Halictus,,25,canola
7SH21,0022-06-21,Pre-Bloom,Smoot,2,SB,Halictidae,Halictus,,25,canola
8SH21,0022-06-21,Pre-Bloom,Smoot,2,SB,Andrenidae,Andrena,,25,canola
9SH21,0022-06-21,Pre-Bloom,Smoot,2,SB,Halictidae,Halictus,,25,canola
10SH21,0022-06-21,Pre-Bloom,Smoot,2,SB,Halictidae,Halictus,,25,canola
11SH21,0022-06-21,Pre-Bloom,Smoot,2,SB,Halictidae,Halictus,,25,canola
12SH21,0022-06-21,Pre-Bloom,Smoot,2,SB,Halictidae,Halictus,,25,canola
13SH21,0022-06-21,Pre-Bloom,Smoot,2,SB,Halictidae,Halictus,,25,canola
14SH21,0022-06-21,Pre-Bloom,Smoot,2,SB,Halictidae,Halictus,,25,canola
1SH31,0022-06-21,Pre-Bloom,Smoot,3,OLB,Apidae,Melissodes,,25,canola
2SH31,0022-06-21,Pre-Bloom,Smoot,3,OLB,Apidae,Nomada,,25,canola
3SH31,0022-06-21,Pre-Bloom,Smoot,3,OLB,Andrenidae,Andrena,,25,canola
4SH31,0022-06-21,Pre-Bloom,Smoot,3,SB,Halictidae,Lasioglossum,,25,canola
5SH31,0022-06-21,Pre-Bloom,Smoot,3,SB,Halictidae,Halictus,,25,canola
6SH31,0022-06-21,Pre-Bloom,Smoot,3,SB,Halictidae,Lasioglossum,,25,canola
7SH31,0022-06-21,Pre-Bloom,Smoot,3,SB,Apidae,Ceratina,,25,canola
8SH31,0022-06-21,Pre-Bloom,Smoot,3,SB,Apidae,Ceratina,,25,canola
9SH31,0022-06-21,Pre-Bloom,Smoot,3,SB,Apidae,Ceratina,,25,canola
10SH31,0022-06-21,Pre-Bloom,Smoot,3,SB,Apidae,Ceratina,,25,canola
11SH31,0022-06-21,Pre-Bloom,Smoot,3,SB,Apidae,Ceratina,,25,canola
12SH31,0022-06-21,Pre-Bloom,Smoot,3,SB,Apidae,Ceratina,,25,canola
13SH31,0022-06-21,Pre-Bloom,Smoot,3,OLB,Andrenidae,Andrena,,25,canola
14SH31,0022-06-21,Pre-Bloom,Smoot,3,OLB,Andrenidae,Andrena,,25,canola
15SH31,0022-06-21,Pre-Bloom,Smoot,3,SB,Halictidae,Lasioglossum,,25,canola
16SH31,0022-06-21,Pre-Bloom,Smoot,3,SB,Andrenidae,Andrena,,25,canola
17SH31,0022-06-21,Pre-Bloom,Smoot,3,SB,Halictidae,Lasioglossum,,25,canola
18SH31,0022-06-21,Pre-Bloom,Smoot,3,SB,Halictidae,Lasioglossum,,25,canola
19SH31,0022-06-21,Pre-Bloom,Smoot,3,SB,Andrenidae,Andrena,,25,canola
20SH31,0022-06-21,Pre-Bloom,Smoot,3,SB,Apidae,Ceratina,,25,canola
21SH31,0022-06-21,Pre-Bloom,Smoot,3,OLB,Andrenidae,Andrena,,25,canola
22SH31,0022-06-21,Pre-Bloom,Smoot,3,SB,Halictidae,Halictus,,25,canola
23SH31,0022-06-21,Pre-Bloom,Smoot,3,SB,Halictidae,Lasioglossum,,25,canola
24SH31,0022-06-21,Pre-Bloom,Smoot,3,SB,Halictidae,Halictus,,25,canola
25SH31,0022-06-21,Pre-Bloom,Smoot,3,SB,Halictidae,Sphecodes,,25,canola
26SH31,0022-06-21,Pre-Bloom,Smoot,3,SB,Halictidae,Lasioglossum,,25,canola
27SH31,0022-06-21,Pre-Bloom,Smoot,3,SB,Andrenidae,Andrena,,25,canola
28SH31,0022-06-21,Pre-Bloom,Smoot,3,SB,Halictidae,Halictus,,25,canola
29SH31,0022-06-21,Pre-Bloom,Smoot,3,SB,Halictidae,Lasioglossum,,25,canola
30SH31,0022-06-21,Pre-Bloom,Smoot,3,SB,Andrenidae,Andrena,,25,canola
31SH31,0022-06-21,Pre-Bloom,Smoot,3,OLB,Apidae,Nomada,abdomen missing,25,canola
32SH31,0022-06-21,Pre-Bloom,Smoot,3,OLB,Andrenidae,Andrena,Abdomen missing, recovered,25,canola
33SH31,0022-06-21,Pre-Bloom,Smoot,3,OLB,Andrenidae,Andrena,,25,canola
34SH31,0022-06-21,Pre-Bloom,Smoot,3,SB,Andrenidae,Andrena,,25,canola
35SH31,0022-06-21,Pre-Bloom,Smoot,3,SB,Andrenidae,Andrena,,25,canola
36SH31,0022-06-21,Pre-Bloom,Smoot,3,SB,Halictidae,Halictus,,25,canola
37SH31,0022-06-21,Pre-Bloom,Smoot,3,SB,Halictidae,Halictus,,25,canola
38SH31,0022-06-21,Pre-Bloom,Smoot,3,SB,Halictidae,Halictus,,25,canola
39SH31,0022-06-21,Pre-Bloom,Smoot,3,SB,Halictidae,Lasioglossum,,25,canola
40SH31,0022-06-21,Pre-Bloom,Smoot,3,SB,Halictidae,Lasioglossum,,25,canola
41SH31,0022-06-21,Pre-Bloom,Smoot,3,SB,Halictidae,Lasioglossum,,25,canola
42SH31,0022-06-21,Pre-Bloom,Smoot,3,SB,Halictidae,Lasioglossum,,25,canola
43SH31,0022-06-21,Pre-Bloom,Smoot,3,SB,Halictidae,Sphecodes,,25,canola
44SH31,0022-06-21,Pre-Bloom,Smoot,3,SB,Andrenidae,Andrena,,25,canola
45SH31,0022-06-21,Pre-Bloom,Smoot,3,SB,Andrenidae,Andrena,,25,canola
46SH31,0022-06-21,Pre-Bloom,Smoot,3,SB,Andrenidae,Andrena,,25,canola
47SH31,0022-06-21,Pre-Bloom,Smoot,3,SB,Halictidae,Halictus,,25,canola
1SH41,0022-06-21,Pre-Bloom,Smoot,4,SB,Apidae,Nomada,,25,canola
2SH41,0022-06-21,Pre-Bloom,Smoot,4,OLB,Apidae,Nomada,,25,canola
3SH41,0022-06-21,Pre-Bloom,Smoot,4,SB,Apidae,Ceratina,,25,canola
4SH41,0022-06-21,Pre-Bloom,Smoot,4,OLB,Andrenidae,Andrena,,25,canola
5SH41,0022-06-21,Pre-Bloom,Smoot,4,SB,Halictidae,Lasioglossum,,25,canola
6SH41,0022-06-21,Pre-Bloom,Smoot,4,SB,Halictidae,Lasioglossum,,25,canola
7SH41,0022-06-21,Pre-Bloom,Smoot,4,SB,Apidae,Ceratina,abdomen missing,25,canola
8SH41,0022-06-21,Pre-Bloom,Smoot,4,SB,Halictidae,Sphecodes,,25,canola
9SH41,0022-06-21,Pre-Bloom,Smoot,4,SB,Apidae,Ceratina,,25,canola
10SH41,0022-06-21,Pre-Bloom,Smoot,4,OLB,Apidae,Nomada,,25,canola
11SH41,0022-06-21,Pre-Bloom,Smoot,4,SB,Halictidae,Halictus,,25,canola
12SH41,0022-06-21,Pre-Bloom,Smoot,4,SB,Halictidae,Lasioglossum,,25,canola
13SH41,0022-06-21,Pre-Bloom,Smoot,4,OLB,Andrenidae,Andrena,,25,canola
14SH41,0022-06-21,Pre-Bloom,Smoot,4,SB,Andrenidae,Andrena,,25,canola
15SH41,0022-06-21,Pre-Bloom,Smoot,4,SB,Halictidae,Sphecodes,,25,canola
16SH41,0022-06-21,Pre-Bloom,Smoot,4,SB,Halictidae,Lasioglossum,,25,canola
17SH41,0022-06-21,Pre-Bloom,Smoot,4,SB,Halictidae,Lasioglossum,,25,canola
18SH41,0022-06-21,Pre-Bloom,Smoot,4,SB,Apidae,Ceratina,head missing, recovered,25,canola
19SH41,0022-06-21,Pre-Bloom,Smoot,4,SB,Apidae,Ceratina,,25,canola
20SH41,0022-06-21,Pre-Bloom,Smoot,4,SB,Andrenidae,Andrena,,25,canola
21SH41,0022-06-21,Pre-Bloom,Smoot,4,SB,Halictidae,Lasioglossum,,25,canola
22SH41,0022-06-21,Pre-Bloom,Smoot,4,SB,Halictidae,Halictus,,25,canola
23SH41,0022-06-21,Pre-Bloom,Smoot,4,SB,Halictidae,Lasioglossum,,25,canola
24SH41,0022-06-21,Pre-Bloom,Smoot,4,GB,Megachilidae,Osmia,,25,canola
25SH41,0022-06-21,Pre-Bloom,Smoot,4,SB,Halictidae,Lasioglossum,,25,canola
26SH41,0022-06-21,Pre-Bloom,Smoot,4,SB,Halictidae,Lasioglossum,,25,canola
27SH41,0022-06-21,Pre-Bloom,Smoot,4,SB,Apidae,Ceratina,missing head and abdomen,25,canola
28SH41,0022-06-21,Pre-Bloom,Smoot,4,OLB,Apidae,Melissodes,,25,canola
1Hut12,0022-07-07,Peak-Bloom,Hutchins,1,OLB,Andrenidae,Andrena,,27,canola
2Hut12,0022-07-07,Peak-Bloom,Hutchins,1,SB,Halictidae,Lasioglossum,,27,canola
3Hut12,0022-07-07,Peak-Bloom,Hutchins,1,SB,Halictidae,Lasioglossum,,27,canola
4Hut12,0022-07-07,Peak-Bloom,Hutchins,1,SB,Halictidae,Lasioglossum,,27,canola
5Hut12,0022-07-07,Peak-Bloom,Hutchins,1,SB,Halictidae,Lasioglossum,,27,canola
6Hut12,0022-07-07,Peak-Bloom,Hutchins,1,SB,Halictidae,Lasioglossum,,27,canola
7Hut12,0022-07-07,Peak-Bloom,Hutchins,1,SB,Halictidae,Lasioglossum,,27,canola
8Hut12,0022-07-07,Peak-Bloom,Hutchins,1,SB,Halictidae,Lasioglossum,,27,canola
9Hut12,0022-07-07,Peak-Bloom,Hutchins,1,SB,Halictidae,Lasioglossum,head missing, recovered,27,canola
10Hut12,0022-07-07,Peak-Bloom,Hutchins,1,SB,Halictidae,Lasioglossum,head missing, recovered,27,canola
11Hut12,0022-07-07,Peak-Bloom,Hutchins,1,SB,Halictidae,Lasioglossum,Abdomen missing, recovered,27,canola
1Hut22,0022-07-07,Peak-Bloom,Hutchins,2,SB,Halictidae,Lasioglossum,,27,canola
2Hut22,0022-07-07,Peak-Bloom,Hutchins,2,SB,Halictidae,Lasioglossum,,27,canola
3Hut22,0022-07-07,Peak-Bloom,Hutchins,2,SB,Halictidae,Lasioglossum,,27,canola
4Hut22,0022-07-07,Peak-Bloom,Hutchins,2,SB,Halictidae,Lasioglossum,,27,canola
5Hut22,0022-07-07,Peak-Bloom,Hutchins,2,SB,Halictidae,Lasioglossum,,27,canola
6Hut22,0022-07-07,Peak-Bloom,Hutchins,2,SB,Halictidae,Lasioglossum,,27,canola
7Hut22,0022-07-07,Peak-Bloom,Hutchins,2,SB,Halictidae,Lasioglossum,,27,canola
8Hut22,0022-07-07,Peak-Bloom,Hutchins,2,OLB,Andrenidae,Andrena,,27,canola
9Hut22,0022-07-07,Peak-Bloom,Hutchins,2,SB,Halictidae,Lasioglossum,head missing, recovered,27,canola
10Hut22,0022-07-07,Peak-Bloom,Hutchins,2,SB,Halictidae,Lasioglossum,head missing, recovered,27,canola
11Hut22,0022-07-07,Peak-Bloom,Hutchins,2,SB,Halictidae,Lasioglossum,head missing, recovered,27,canola
1Hut32,0022-07-07,Peak-Bloom,Hutchins,3,SB,Halictidae,Sphecodes,,27,canola
2Hut32,0022-07-07,Peak-Bloom,Hutchins,3,SB,Halictidae,Lasioglossum,,27,canola
3Hut32,0022-07-07,Peak-Bloom,Hutchins,3,SB,Halictidae,Lasioglossum,,27,canola
4Hut32,0022-07-07,Peak-Bloom,Hutchins,3,SB,Halictidae,Lasioglossum,,27,canola
5Hut32,0022-07-07,Peak-Bloom,Hutchins,3,SB,Halictidae,Lasioglossum,,27,canola
6Hut32,0022-07-07,Peak-Bloom,Hutchins,3,SB,Halictidae,Lasioglossum,,27,canola
7Hut32,0022-07-07,Peak-Bloom,Hutchins,3,SB,Halictidae,Lasioglossum,,27,canola
8Hut32,0022-07-07,Peak-Bloom,Hutchins,3,SB,Halictidae,Lasioglossum,,27,canola
9Hut32,0022-07-07,Peak-Bloom,Hutchins,3,SB,Halictidae,Halictus,,27,canola
10Hut32,0022-07-07,Peak-Bloom,Hutchins,3,SB,Andrenidae,Andrena,,27,canola
11Hut32,0022-07-07,Peak-Bloom,Hutchins,3,SB,Halictidae,Lasioglossum,,27,canola
12Hut32,0022-07-07,Peak-Bloom,Hutchins,3,SB,Halictidae,Lasioglossum,,27,canola
13Hut32,0022-07-07,Peak-Bloom,Hutchins,3,SB,Halictidae,Lasioglossum,,27,canola
14Hut32,0022-07-07,Peak-Bloom,Hutchins,3,SB,Halictidae,Lasioglossum,,27,canola
15Hut32,0022-07-07,Peak-Bloom,Hutchins,3,SB,Halictidae,Lasioglossum,,27,canola
16Hut32,0022-07-07,Peak-Bloom,Hutchins,3,SB,Halictidae,Lasioglossum,,27,canola
17Hut32,0022-07-07,Peak-Bloom,Hutchins,3,SB,Halictidae,Lasioglossum,,27,canola
1Hut42,0022-07-07,Peak-Bloom,Hutchins,4,SB,Halictidae,Lasioglossum,,27,canola
2Hut42,0022-07-07,Peak-Bloom,Hutchins,4,SB,Halictidae,Lasioglossum,,27,canola
3Hut42,0022-07-07,Peak-Bloom,Hutchins,4,SB,Halictidae,Lasioglossum,,27,canola
4Hut42,0022-07-07,Peak-Bloom,Hutchins,4,SB,Halictidae,Lasioglossum,,27,canola
5Hut42,0022-07-07,Peak-Bloom,Hutchins,4,SB,Halictidae,Lasioglossum,,27,canola
6Hut42,0022-07-07,Peak-Bloom,Hutchins,4,SB,Halictidae,Lasioglossum,,27,canola
7Hut42,0022-07-07,Peak-Bloom,Hutchins,4,SB,Halictidae,Lasioglossum,,27,canola
8Hut42,0022-07-07,Peak-Bloom,Hutchins,4,SB,Halictidae,Lasioglossum,,27,canola
9Hut42,0022-07-07,Peak-Bloom,Hutchins,4,SB,Halictidae,Lasioglossum,,27,canola
10Hut42,0022-07-07,Peak-Bloom,Hutchins,4,SB,Halictidae,Lasioglossum,,27,canola
11Hut42,0022-07-07,Peak-Bloom,Hutchins,4,SB,Halictidae,Halictus,,27,canola
12Hut42,0022-07-07,Peak-Bloom,Hutchins,4,SB,Colletidae,Hylaeus,,27,canola
13Hut42,0022-07-07,Peak-Bloom,Hutchins,4,OLB,Andrenidae,Andrena,,27,canola
14Hut42,0022-07-07,Peak-Bloom,Hutchins,4,SB,Halictidae,Lasioglossum,,27,canola
15Hut42,0022-07-07,Peak-Bloom,Hutchins,4,SB,Halictidae,Lasioglossum,,27,canola
16Hut42,0022-07-07,Peak-Bloom,Hutchins,4,SB,Halictidae,Lasioglossum,,27,canola
17Hut42,0022-07-07,Peak-Bloom,Hutchins,4,SB,Halictidae,Lasioglossum,,27,canola
18Hut42,0022-07-07,Peak-Bloom,Hutchins,4,SB,Halictidae,Lasioglossum,,27,canola
19Hut42,0022-07-07,Peak-Bloom,Hutchins,4,SB,Halictidae,Lasioglossum,,27,canola
20Hut42,0022-07-07,Peak-Bloom,Hutchins,4,SB,Halictidae,Lasioglossum,,27,canola
21Hut42,0022-07-07,Peak-Bloom,Hutchins,4,SB,Halictidae,Lasioglossum,head missing,27,canola
22Hut42,0022-07-07,Peak-Bloom,Hutchins,4,SB,Halictidae,Lasioglossum,,27,canola
23Hut42,0022-07-07,Peak-Bloom,Hutchins,4,SB,Halictidae,Lasioglossum,,27,canola
24Hut42,0022-07-07,Peak-Bloom,Hutchins,4,SB,Halictidae,Lasioglossum,,27,canola
25Hut42,0022-07-07,Peak-Bloom,Hutchins,4,SB,Halictidae,Lasioglossum,,27,canola
26Hut42,0022-07-07,Peak-Bloom,Hutchins,4,SB,Halictidae,Sphecodes,,27,canola
1Chpp12,0022-07-05,Peak-Bloom,Chipman2,1,SB,Apidae,Ceratina,F,27,canola
1Chpp32,0022-07-05,Peak-Bloom,Chipman2,3,SB,Apidae,Nomada,,27,canola
2Chpp32,0022-07-05,Peak-Bloom,Chipman2,3,SB,Apidae,Ceratina,M,27,canola
3Chpp32,0022-07-05,Peak-Bloom,Chipman2,3,SB,Apidae,Ceratina,M,27,canola
4Chpp32,0022-07-05,Peak-Bloom,Chipman2,3,SB,Apidae,Ceratina,M,27,canola
5Chpp32,0022-07-05,Peak-Bloom,Chipman2,3,SB,Apidae,Ceratina,M,27,canola
1Chpp42,0022-07-05,Peak-Bloom,Chipman2,4,SB,Andrenidae,Andrena,,27,canola
2Chpp42,0022-07-05,Peak-Bloom,Chipman2,4,SB,Apidae,Ceratina,F,27,canola
3Chpp42,0022-07-05,Peak-Bloom,Chipman2,4,SB,Apidae,Ceratina,F,27,canola
4Chpp42,0022-07-05,Peak-Bloom,Chipman2,4,SB,Apidae,Ceratina,F,27,canola
5Chpp42,0022-07-05,Peak-Bloom,Chipman2,4,SB,Apidae,Ceratina,F,27,canola
